t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm,actuation_suppressed,bbox_area,delta_s,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,delta_s_rec,bbox_area_rec,replayed
1789945062.3458755,10679,21.38,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.626609981,0.724577785,-5.41184136e-07,0.583148658,0.706931293,-0.0162986778,0.537396073,0.648555338,-0.021961391,0.51469928,0.594888806,-0.0299864411,0.522249758,0.554945648,-0.0316939428,0.552955091,0.582608283,0.00519066956,0.535756946,0.528584898,-0.0245483834,0.545486748,0.582104027,-0.0338675492,0.55421263,0.60920912,-0.0334571935,0.581911922,0.5783692,0.00329253078,0.569788218,0.552184939,-0.025277378,0.578021824,0.61940819,-0.0227070879,0.582145751,0.619357884,-0.011907422,0.612408638,0.580504358,-0.00557408947,0.601893425,0.562938869,-0.0333094373,0.605565071,0.62471503,-0.0187053271,0.610348761,0.624674678,-0.00028257526,0.643152595,0.586253107,-0.0166872609,0.630410135,0.573172688,-0.026994573,0.62707597,0.616546273,-0.0141890179,0.63141799,0.623643041,-0.000112684553,0.007903470817489528,0.024812569199870183,CENTER
1789945062.369341,10680,12.97,4,32,3,UP,settle,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,1,0.5,48.0,30.0,1,,,0.607093036,0.745301366,-2.83868957e-07,0.567839622,0.729662061,-0.0183101464,0.533692002,0.683751523,-0.028163081,0.521233499,0.626393437,-0.0398061574,0.521039844,0.583373189,-0.0472034402,0.533831894,0.611683547,-0.0011761511,0.522211909,0.550947428,-0.0297112409,0.526692212,0.553088546,-0.0401691832,0.534188509,0.57443285,-0.039980229,0.565045595,0.608481824,-0.00140210928,0.569597661,0.595071554,-0.0292402748,0.575201869,0.646857917,-0.0278547592,0.568052351,0.650825381,-0.0182799455,0.595461309,0.609532654,-0.00791756436,0.600052595,0.609156072,-0.0353259295,0.600896835,0.655945897,-0.0242821686,0.593063831,0.65607357,-0.00924334303,0.624016821,0.61499989,-0.0168173276,0.626632094,0.618704498,-0.0301237814,0.624421835,0.655907691,-0.0207418054,0.618940771,0.661621869,-0.00868713763,-0.06826446545332492,0.02311875242691741,CENTER
1789945062.4231954,10681,1.0,4,32,3,UP,settle,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,2,0.5,48.0,30.0,1,,,0.607093036,0.745301366,-2.83868957e-07,0.567839622,0.729662061,-0.0183101464,0.533692002,0.683751523,-0.028163081,0.521233499,0.626393437,-0.0398061574,0.521039844,0.583373189,-0.0472034402,0.533831894,0.611683547,-0.0011761511,0.522211909,0.550947428,-0.0297112409,0.526692212,0.553088546,-0.0401691832,0.534188509,0.57443285,-0.039980229,0.565045595,0.608481824,-0.00140210928,0.569597661,0.595071554,-0.0292402748,0.575201869,0.646857917,-0.0278547592,0.568052351,0.650825381,-0.0182799455,0.595461309,0.609532654,-0.00791756436,0.600052595,0.609156072,-0.0353259295,0.600896835,0.655945897,-0.0242821686,0.593063831,0.65607357,-0.00924334303,0.624016821,0.61499989,-0.0168173276,0.626632094,0.618704498,-0.0301237814,0.624421835,0.655907691,-0.0207418054,0.618940771,0.661621869,-0.00868713763,-0.04759479679109565,0.022018420103094627,CENTER
1789945062.457196,10682,1.0,4,32,3,UP,settle,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,3,0.5,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,-0.0472557852464163,0.020977922371237412,CENTER
1789945062.4993756,10683,10.97,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.17353935145639696,0.024618417414444593,UP
1789945062.523312,10684,1.99,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.11293533270647864,0.02739870657585186,UP
1789945062.5922923,10685,2.0,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.07380965530676752,0.02942099566406675,UP
1789945062.629192,10686,3.99,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.04796006889925259,0.030832028643200005,UP
1789945062.6763935,10687,18.87,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.030169254053234337,0.031762207948313304,UP
1789945062.7033398,10688,10.97,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.019209755687098182,0.03237235220308321,UP
1789945062.75993,10689,3.99,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.012322772243503461,0.03277126932626828,UP
1789945062.799358,10690,2.0,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.007942203340701665,0.033031545410990404,UP
1789945062.8527622,10691,29.47,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.0051343248975597305,0.03320114009699893,UP
1789945062.8757017,10692,17.95,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.003325833406894464,0.03331156155788051,UP
1789945062.9298296,10693,6.75,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.002156270164806736,0.03338339028421089,UP
1789945062.954375,10694,1.0,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.0013996341824274333,0.03343011481837799,UP
1789945063.002771,10695,36.9,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.0009084702409275165,0.033460485082841274,UP
1789945063.0316346,10696,1.94,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.0005903940988474618,0.03348023995577876,UP
1789945063.0895977,10697,1.0,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.00038363349229601757,0.0334930840971559,UP
1789945063.125501,10698,2.99,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.00024958251735476014,0.033501443385398844,UP
1789945063.1752424,10699,23.03,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.00016235756575994051,0.03350688259819634,UP
1789945063.2041662,10700,10.97,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,0.00010506964635788596,0.03351040315450149,UP
1789945063.2595751,10701,1.0,4,32,3,UP,settle,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,6.814178327742031e-05,0.03351268661313078,UP
1789945063.2968311,10702,1.99,4,32,3,UP,settle,rule,1,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,4.4352201103070555e-05,0.03351417297454695,UP
1789945063.3444717,10703,24.7,4,32,3,UP,settle,rule,1,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,48.0,30.0,1,,,0.595737934,0.761091173,-6.46744027e-08,0.565334439,0.744912803,-0.0165183619,0.542307436,0.697692871,-0.0274830386,0.556537867,0.65271467,-0.0389495417,0.577248216,0.634054661,-0.049750749,0.536552548,0.619547665,-0.022391472,0.523137689,0.544600904,-0.0479962379,0.518287182,0.496635646,-0.0644745678,0.515822053,0.451915205,-0.0756295547,0.568659008,0.619517744,-0.0261130743,0.572072804,0.607134223,-0.0578126796,0.572246969,0.661990523,-0.0618058592,0.569464922,0.673613548,-0.0590031408,0.597867489,0.62736547,-0.0326803923,0.599078178,0.618145525,-0.0609642677,0.593929172,0.669057429,-0.0499702431,0.589759469,0.677050948,-0.0372325405,0.624229372,0.640733361,-0.0414066054,0.622533023,0.633563519,-0.0577461869,0.614969492,0.674474418,-0.046924524,0.610995233,0.686819375,-0.0351540409,2.883768545853119e-05,0.033515139445725595,UP
