t,event,latency_ms
1790071301.5081856,rc_send,
1790071301.6627784,rc_send,
1790071301.7742417,rc_send,
1790071301.9172218,rc_send,
1790071302.0384955,rc_send,
1790071302.139014,rc_send,
1790071302.259785,rc_send,
1790071302.3649404,rc_send,
1790071302.479887,rc_send,
1790071302.5876865,rc_send,
1790071302.689557,rc_send,
1790071302.8410892,rc_send,
1790071302.9518204,rc_send,
1790071303.0974305,rc_send,
1790071303.2156832,rc_send,
1790071303.3340974,rc_send,
1790071303.5033941,rc_send,
1790071303.6155846,rc_send,
1790071303.7632668,rc_send,
1790071303.8848286,rc_send,
1790071304.0079062,rc_send,
1790071304.1622508,rc_send,
1790071304.1851387,llm_explanation,4013.079399941489
1790071304.2639394,rc_send,
1790071304.3856504,rc_send,
1790071304.5035882,rc_send,
1790071304.60498,rc_send,
1790071304.7703068,rc_send,
1790071304.8809226,rc_send,
1790071305.0028143,rc_send,
1790071305.1127484,rc_send,
1790071305.2404673,rc_send,
1790071305.3546379,rc_send,
1790071305.4691112,rc_send,
1790071305.583437,rc_send,
1790071305.6885786,rc_send,
1790071305.7904215,rc_send,
1790071305.9440975,rc_send,
1790071306.0556622,rc_send,
1790071306.1766064,rc_send,
1790071306.2864192,rc_send,
1790071306.3956513,rc_send,
1790071306.505367,rc_send,
1790071306.6141086,rc_send,
1790071306.7237666,rc_send,
1790071306.835225,rc_send,
1790071306.9635935,rc_send,
1790071307.1068368,rc_send,
1790071307.2219474,rc_send,
1790071307.3251789,llm_explanation,3104.3246999615803
1790071307.335728,rc_send,
1790071307.4527888,rc_send,
1790071307.5593998,rc_send,
1790071307.7300022,rc_send,
1790071307.8610282,rc_send,
1790071307.9757214,rc_send,
1790071308.1059072,rc_send,
1790071308.2066767,rc_send,
1790071308.3220725,rc_send,
1790071308.4569342,rc_send,
1790071308.5858092,rc_send,
1790071308.7103207,rc_send,
1790071308.846465,rc_send,
1790071308.950656,rc_send,
1790071309.0619202,rc_send,
1790071309.2046342,rc_send,
1790071309.315504,rc_send,
1790071309.3560483,llm_explanation,2035.460300045088
1790071309.4518907,rc_send,
1790071309.5521739,rc_send,
1790071309.6890485,rc_send,
1790071309.8099048,rc_send,
1790071309.952144,rc_send,
1790071310.0558336,rc_send,
1790071310.1983755,rc_send,
1790071310.31187,rc_send,
1790071310.4535067,rc_send,
1790071310.5637925,rc_send,
1790071310.7013602,rc_send,
1790071310.8201761,rc_send,
1790071310.9223728,rc_send,
1790071311.0230033,rc_send,
1790071311.1733923,rc_send,
1790071311.2955587,rc_send,
1790071311.4073782,rc_send,
1790071311.5105217,rc_send,
1790071311.6235433,rc_send,
1790071311.766578,rc_send,
1790071311.8872414,rc_send,
1790071312.053493,rc_send,
1790071312.173172,rc_send,
1790071312.286129,rc_send,
1790071312.4456432,rc_send,
1790071312.5723865,rc_send,
1790071312.6724274,rc_send,
1790071312.7847154,rc_send,
1790071312.8278432,llm_explanation,3509.8748001037166
1790071312.9314282,rc_send,
1790071313.05672,rc_send,
1790071313.1697454,rc_send,
1790071313.2942464,rc_send,
1790071313.442741,rc_send,
1790071313.5592053,rc_send,
1790071313.712009,rc_send,
1790071313.8229911,rc_send,
1790071313.9244995,rc_send,
1790071314.0381093,rc_send,
1790071314.1893368,rc_send,
1790071314.3060067,rc_send,
1790071314.4238167,rc_send,
1790071314.5610225,llm_explanation,1731.654700008221
1790071314.5748222,rc_send,
1790071314.6969402,rc_send,
1790071314.8168666,rc_send,
1790071314.9195604,rc_send,
1790071315.0216064,rc_send,
1790071315.1219065,rc_send,
1790071315.2372632,rc_send,
1790071315.3852925,rc_send,
1790071315.491971,rc_send,
1790071315.6216187,rc_send,
1790071315.7423544,rc_send,
1790071315.8600018,rc_send,
